05:57:16 procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
05:57:16  r  b   swpd   free  inact active   si   so    bi    bo   in   cs us sy id wa st
06:19:22  0  0      0   2620    233   1172    0    0     0     0 1004 2123  3  2 95  0  0
06:19:23  0  0      0   2620    233   1172    0    0     0     0 1022 1990  3  1 96  0  0
06:19:24  0  0      0   2620    233   1172    0    0     0     0 1001 1987  6  2 92  0  0
06:19:25  0  0      0   2620    233   1172    0    0     0    12 1023 2093  5  1 94  0  0
06:19:26  0  0      0   2620    233   1172    0    0     0    68 1007 1832  9  2 89  0  0
06:19:27  0  0      0   2620    233   1172    0    0     0     0 1034 2275  4  2 95  0  0
06:19:28  0  0      0   2620    233   1172    0    0     0     0 1004 1915  4  2 94  0  0
06:19:29  1  0      0   2620    233   1172    0    0     0     0 1021 2005  3  1 96  0  0
06:19:30  0  0      0   2620    233   1172    0    0     0     0 1004 2009  5  2 94  0  0
06:19:31  0  0      0   2620    233   1172    0    0     0    96 1026 1906  5  2 93  1  0
06:19:32  0  0      0   2620    233   1172    0    0     0     0 1003 2163  6  2 93  0  0
06:19:33  0  0      0   2620    233   1172    0    0     0     0 1019 1977  7  2 91  0  0
06:19:34  0  0      0   2620    233   1172    0    0     0     0 1003 1877  5  1 94  0  0
06:19:35  0  0      0   2620    233   1172    0    0     0     0 1022 1991  3  2 96  0  0
06:19:36  0  0      0   2620    233   1172    0    0     0    72 1004 1871  4  1 95  0  0
06:19:37  1  0      0   2620    233   1172    0    0     0     0 1021 2294  4  2 94  0  0
06:19:38  0  0      0   2620    233   1172    0    0     0     0 1001 1971  5  2 93  0  0
06:19:39  0  0      0   2620    233   1172    0    0     0     0 1022 1972  3  2 95  0  0
06:19:40  0  0      0   2620    233   1172    0    0     0    52 1012 2133  3  2 96  0  0
06:19:41  0  0      0   2620    233   1172    0    0     0    72 1024 2097  4  2 94  0  0
06:19:42  0  0      0   2620    233   1172    0    0     0     0 1012 2165  4  2 95  0  0
06:19:43  0  0      0   2620    233   1172    0    0     0     0 1019 2025  5  2 93  0  0
06:19:44  0  0      0   2620    233   1172    0    0     0     0 1003 1842  3  2 95  0  0
06:19:45  0  0      0   2620    233   1172    0    0     0     0 1021 2005  6  2 93  0  0
06:19:46  2  0      0   2620    233   1172    0    0     0    80 1006 1927  3  1 96  0  0
06:19:47  1  0      0   2620    233   1172    0    0     0     0 1023 2282  4  2 94  0  0
06:19:48  0  0      0   2620    233   1172    0    0     0     0 1000 2045  4  2 95  0  0
06:19:49  0  0      0   2620    233   1172    0    0     0     0 1025 2023  4  2 94  0  0
06:19:50  0  0      0   2620    233   1172    0    0     0     0 1004 1966  4  2 95  0  0
06:19:51  0  0      0   2620    233   1172    0    0     0    80 1025 2052  4  2 94  1  0
06:19:52  0  0      0   2620    233   1172    0    0     0     0 1004 2037  5  2 93  0  0
06:19:53  0  0      0   2620    233   1172    0    0     0     0 1020 1842  6  2 92  0  0
06:19:54  0  0      0   2620    233   1172    0    0     0     0 1003 1860  4  2 95  0  0
06:19:55  0  0      0   2620    233   1172    0    0     0     0 1023 1787  3  1 96  0  0
06:19:56  0  0      0   2620    233   1172    0    0     0    72 1005 1954  5  2 93  0  0
06:19:57  1  0      0   2620    233   1172    0    0     0     0 1024 2102  4  2 94  0  0
06:19:58  0  0      0   2620    233   1172    0    0     0     0 1016 1886  4  2 94  0  0
06:19:59  0  0      0   2620    233   1172    0    0     0     0 1023 1838  4  2 94  0  0
06:20:00  1  0      0   2620    233   1172    0    0     0    12 1004 1886  3  1 96  0  0
06:20:01  2  0      0   2620    233   1172    0    0     0    92 1026 1901  6  2 93  0  0
06:20:02  0  0      0   2620    233   1172    0    0     0     0 1002 2092  3  1 96  0  0
06:20:03  0  0      0   2620    233   1172    0    0     0     0 1022 1918  5  2 94  0  0
06:20:04  0  0      0   2620    233   1172    0    0     0     0 1003 1787  5  2 94  0  0
06:20:05  0  0      0   2620    233   1172    0    0     0     0 1021 1999  3  2 95  0  0
06:20:06  0  0      0   2620    233   1172    0    0     0    80 1006 1828  3  1 96  0  0
06:20:07  0  0      0   2620    233   1172    0    0     0     0 1024 2093  3  2 96  0  0
06:20:08  0  0      0   2620    233   1172    0    0     0     0 1001 1758  3  1 96  0  0
06:20:09  0  0      0   2620    233   1172    0    0     0     0 1022 1792  4  2 94  0  0
06:20:10  0  0      0   2620    233   1172    0    0     0     0 1002 1872  6  1 93  0  0
06:20:11  0  0      0   2620    233   1172    0    0     0    68 1025 1867  4  2 94  0  0
06:20:12  0  0      0   2620    233   1172    0    0     0     0 1001 2094  5  2 94  0  0
06:20:13  0  0      0   2620    233   1172    0    0     0     0 1035 1902  3  2 95  0  0
06:20:14  0  0      0   2620    233   1172    0    0     0     0 1003 1834  5  1 94  0  0
06:20:15  0  0      0   2620    233   1172    0    0     0    12 1024 1804  5  2 93  0  0
06:20:16  0  0      0   2620    233   1172    0    0     0    96 1008 1816  4  1 95  0  0
06:20:17  0  0      0   2620    233   1172    0    0     0     0 1021 2084  4  2 94  0  0
06:20:18  0  0      0   2620    233   1172    0    0     0     0 1000 1833  4  2 95  0  0
06:20:19  0  0      0   2620    233   1172    0    0     0     0 1021 1872  5  2 94  0  0
06:20:20  0  0      0   2620    233   1172    0    0     0     0 1001 2087  4  2 95  0  0
06:20:21  0  0      0   2620    233   1172    0    0     0    80 1027 1958  3  1 95  1  0
06:20:22  0  0      0   2620    233   1172    0    0     0     0 1003 2227  3  2 95  0  0
06:20:23  0  0      0   2620    233   1172    0    0     0     0 1021 1872  4  2 95  0  0
06:20:24  0  0      0   2620    233   1172    0    0     0     0 1001 1816  4  1 95  0  0
06:20:25  0  0      0   2620    233   1172    0    0     0     0 1022 1848  4  2 95  0  0
06:20:26  0  0      0   2620    233   1172    0    0     0    72 1008 1826  4  2 94  0  0
06:20:27  0  0      0   2620    233   1172    0    0     0     0 1022 2166  4  2 95  0  0
06:20:28  1  0      0   2620    233   1172    0    0     0     0 1016 2144  4  2 95  0  0
06:20:29  0  0      0   2620    233   1172    0    0     0     0 1022 1771  3  2 96  0  0
06:20:30  0  0      0   2620    233   1172    0    0     0     0 1001 1922  5  1 94  0  0
06:20:31  0  0      0   2620    233   1172    0    0     0    96 1024 1798  6  3 91  0  0
06:20:32  0  0      0   2620    233   1172    0    0     0     0 1001 2106  5  2 93  0  0
06:20:33  0  0      0   2620    233   1172    0    0     0     0 1021 1846  4  1 96  0  0
06:20:34  0  0      0   2620    233   1172    0    0     0     0 1003 1846  3  2 95  0  0
06:20:35  0  0      0   2620    233   1172    0    0     0    12 1024 1809  3  1 96  0  0
06:20:36  1  0      0   2620    233   1172    0    0     0    68 1006 1863  4  1 95  0  0
06:20:37  0  0      0   2620    233   1172    0    0     0     0 1020 2117  6  2 92  0  0
06:20:38  0  0      0   2620    233   1172    0    0     0     0 1001 1856  6  2 93  0  0
06:20:39  0  0      0   2620    233   1172    0    0     0     0 1021 1888  5  2 94  0  0
06:20:40  0  0      0   2620    233   1172    0    0     0     0 1003 1977  5  2 93  0  0
06:20:41  1  0      0   2620    233   1172    0    0     0    68 1025 1871  4  2 95  1  0
06:20:42  0  0      0   2620    233   1172    0    0     0     0 1001 2128  5  2 93  0  0
06:20:43  0  0      0   2620    233   1172    0    0     0     0 1036 1884  4  2 94  0  0
06:20:44  0  0      0   2620    233   1172    0    0     0     0 1001 1880  4  2 94  0  0
06:20:45  0  0      0   2620    233   1172    0    0     0     0 1022 1769  4  1 95  0  0
06:20:46  1  0      0   2620    233   1172    0    0     0    96 1004 1877  5  2 93  0  0
06:20:47  0  0      0   2620    233   1172    0    0     0     0 1021 2189  5  2 93  0  0
06:20:48  0  0      0   2620    233   1172    0    0     0     0  998 1970  4  2 94  0  0
06:20:49  0  0      0   2620    233   1172    0    0     0     0 1022 1807  4  2 95  0  0
06:20:50  0  0      0   2620    233   1172    0    0     0    28 1009 1929  5  2 93  0  0
06:20:51  0  0      0   2620    233   1172    0    0     0    88 1024 1865  4  2 94  0  0
06:20:52  0  0      0   2620    233   1172    0    0     0     0 1005 2157  5  2 94  0  0
06:20:53  1  0      0   2620    233   1172    0    0     0     0 1023 1833  4  2 95  0  0
06:20:54  0  0      0   2620    233   1172    0    0     0     0 1002 1875  4  2 95  0  0
06:20:55  0  0      0   2620    233   1172    0    0     0     0 1022 2008  3  2 96  0  0
06:20:56  0  0      0   2620    233   1172    0    0     0    56 1005 1788  4  2 94  1  0
06:20:57  0  0      0   2620    233   1172    0    0     0     0 1022 2134  3  1 96  0  0
06:20:58  0  0      0   2620    233   1172    0    0     0     0 1018 1899  4  2 94  0  0
06:20:59  0  0      0   2620    233   1172    0    0     0     0 1021 1860  4  1 95  0  0
06:21:00  1  0      0   2620    233   1172    0    0     0     0 1003 1982  6  2 93  0  0
06:21:01  0  0      0   2620    233   1172    0    0     0    96 1028 1880  3  1 96  0  0
06:21:02  0  0      0   2620    233   1172    0    0     0     0 1003 2240  5  2 94  0  0
06:21:03  0  0      0   2620    233   1172    0    0     0     0 1021 1871  5  2 93  0  0
06:21:04  0  0      0   2620    233   1172    0    0     0     0 1003 1823  3  1 96  0  0
06:21:05  0  0      0   2620    233   1172    0    0     0     0 1022 1805  3  1 96  0  0
06:21:06  0  0      0   2620    233   1172    0    0     0    72 1006 1884  5  2 93  0  0
06:21:07  0  0      0   2620    233   1172    0    0     0     0 1022 2092  5  1 94  0  0
06:21:08  0  0      0   2620    233   1172    0    0     0     0 1001 1834  3  2 95  0  0
06:21:09  0  0      0   2620    233   1172    0    0     0     0 1021 1776  3  2 95  0  0
06:21:10  0  0      0   2620    233   1172    0    0     0    12 1007 1944  5  2 93  0  0
06:21:11  0  0      0   2620    233   1172    0    0     0    64 1025 1906  4  1 95  0  0
06:21:12  0  0      0   2620    233   1172    0    0     0     0 1003 2114  3  1 96  0  0
06:21:13  0  0      0   2620    233   1172    0    0     0     0 1031 1951  4  2 94  0  0
06:21:14  1  0      0   2620    233   1172    0    0     0     0 1004 1932  4  1 95  0  0
06:21:15  0  0      0   2620    233   1172    0    0     0     0 1021 1863  3  1 96  0  0
06:21:16  0  0      0   2620    233   1172    0    0     0    96 1006 1887  4  2 94  0  0
06:21:17  0  0      0   2620    233   1172    0    0     0     0 1022 2101  4  2 94  0  0
06:21:18  0  0      0   2620    233   1172    0    0     0     0  998 1921  4  2 95  0  0
06:21:19  0  0      0   2620    233   1172    0    0     0     0 1025 1854  4  1 95  0  0
06:21:20  0  0      0   2620    233   1172    0    0     0     0 1004 2116  4  2 95  0  0
06:21:21  1  0      0   2620    233   1172    0    0     0    80 1025 1966  4  2 94  1  0
06:21:22  0  0      0   2620    233   1172    0    0     0     0 1002 2177  4  2 94  0  0
06:21:23  0  0      0   2619    233   1172    0    0     0     0 1021 1880  4  2 94  0  0
06:21:24  0  0      0   2619    233   1172    0    0     0     0 1003 1820  4  1 95  0  0
06:21:25  0  0      0   2619    233   1172    0    0     0    36 1029 1849  5  2 94  0  0
06:21:26  0  0      0   2619    233   1172    0    0     0    72 1006 1770  5  1 94  0  0
06:21:27  0  0      0   2619    233   1172    0    0     0     0 1022 2188  4  1 95  0  0
06:21:28  0  0      0   2619    233   1172    0    0     0     0 1006 1931  4  2 94  0  0
06:21:29  0  0      0   2619    233   1172    0    0     0     0 1036 1897  4  2 94  0  0
06:21:30  0  0      0   2619    233   1172    0    0     0     0 1002 2011  4  1 95  0  0
06:21:31  0  0      0   2619    233   1172    0    0     0    96 1025 1887  5  2 94  0  0
06:21:32  0  0      0   2619    233   1172    0    0     0     0 1002 2157  4  2 95  0  0
06:21:33  0  0      0   2619    233   1172    0    0     0     0 1021 2127  4  1 95  0  0
06:21:34  1  0      0   2619    233   1172    0    0     0     0 1003 2030  4  2 94  0  0
06:21:35  0  0      0   2619    233   1172    0    0     0     0 1021 2165  4  2 94  0  0
06:21:36  0  0      0   2619    233   1172    0    0     0    80 1006 2247  5  2 92  1  0
06:21:37  0  0      0   2619    233   1172    0    0     0     0 1026 2552  6  2 92  0  0
06:21:38  0  0      0   2619    233   1172    0    0     0     0 1004 2319  6  3 92  0  0
06:21:39  0  0      0   2619    233   1172    0    0     0     0 1023 2295  5  2 93  0  0
06:21:40  0  0      0   2619    233   1172    0    0     0     0 1003 2131  5  2 94  0  0
06:21:41  0  0      0   2619    233   1172    0    0     0    72 1025 2246  4  2 94  0  0
06:21:42  0  0      0   2619    233   1172    0    0     0     0 1001 2368  5  2 94  0  0
06:21:43  1  0      0   2619    233   1173    0    0     0     0 1023 2394  5  2 93  0  0
06:21:44  0  0      0   2619    233   1173    0    0     0     0 1016 2146  4  2 95  0  0
06:21:45  0  0      0   2619    233   1173    0    0     0     8 1023 2167  5  2 93  0  0
06:21:46  0  0      0   2619    233   1173    0    0     0    92 1009 2174  4  2 95  0  0
06:21:47  0  0      0   2619    233   1173    0    0     0     0 1016 2714  4  1 95  0  0
06:21:48  0  0      0   2619    233   1173    0    0     0     0 1002 2182  4  2 95  0  0
06:21:49  0  0      0   2619    233   1173    0    0     0     0 1024 2133  5  2 93  0  0
06:21:50  0  0      0   2619    233   1173    0    0     0     0 1003 2252  5  2 94  0  0
06:21:51  0  0      0   2619    233   1173    0    0     0    80 1027 2238  4  2 94  0  0
06:21:52  0  0      0   2619    233   1173    0    0     0     0 1003 2333  5  2 94  0  0
06:21:53  0  0      0   2619    233   1173    0    0     0     0 1022 2180  4  1 95  0  0
06:21:54  0  0      0   2619    233   1173    0    0     0     0 1003 2149  4  2 94  0  0
06:21:55  0  0      0   2619    233   1173    0    0     0     0 1025 2058  4  2 95  0  0
06:21:56  0  0      0   2619    233   1173    0    0     0    72 1008 2083  6  2 92  1  0
06:21:57  0  0      0   2619    233   1173    0    0     0     0 1022 2432  4  2 94  0  0
06:21:58  1  0      0   2619    233   1173    0    0     0     0 1000 2187  4  2 94  0  0
06:21:59  0  0      0   2619    233   1173    0    0     0     0 1033 2123  5  2 93  0  0
06:22:00  0  0      0   2619    233   1173    0    0     0    20 1006 2174  4  1 95  0  0
06:22:01  0  0      0   2619    233   1173    0    0     0    96 1027 2057  4  1 95  0  0
06:22:02  0  0      0   2619    233   1173    0    0     0     0 1002 2290  3  1 96  0  0
06:22:03  0  0      0   2619    233   1173    0    0     0     0 1022 2143  9  2 89  0  0
06:22:04 11  0      0   2602    233   1190    0    0     0     0 1016 2023 12  2 85  0  0
06:22:05 10  0      0   2611    233   1181    0    0     0     0 1022 2079 38  1 61  0  0
06:22:06 11  0      0   2610    233   1182    0    0     0    72 1006 1968  5  2 93  0  0
06:22:07  4  0      0   2616    233   1177    0    0     0     0 1023 2354  5  2 94  0  0
06:22:08  0  0      0   2619    233   1173    0    0     0     0 1004 2015  4  2 94  0  0
06:22:09  0  0      0   2619    233   1173    0    0     0     0 1022 2055  5  2 93  0  0
06:22:10  2  0      0   2619    233   1173    0    0     0     0 1002 2003  4  2 95  0  0
06:22:11  3  0      0   2619    233   1173    0    0     0    56 1024 2185  5  2 94  0  0
06:22:12  1  0      0   2612    233   1181    0    0     0     0 1003 2122 10  3 87  0  0
06:22:13  5  0      0   2611    233   1181    0    0     0     0 1023 2221  6  2 93  0  0
06:22:14  0  0      0   2618    233   1173    0    0     0     0 1015 2070  5  2 93  0  0
06:22:15  1  0      0   2608    233   1184    0    0     0     0 1020 2125 12  2 86  0  0
06:22:16  1  0      0   2598    233   1194    0    0     0    92 1005 2105 49  4 47  0  0
06:22:17  1  0      0   2609    233   1183    0    0     0     0 1012 2180 15  2 83  0  0
06:22:18  0  0      0   2618    233   1174    0    0     0     0 1002 1957  4  2 94  0  0
06:22:19  0  0      0   2618    233   1174    0    0     0     0 1020 1926  4  2 94  0  0
06:22:20  0  0      0   2618    233   1174    0    0     0    16 1004 2237  3  2 95  0  0
06:22:21  1  0      0   2618    233   1174    0    0     0    80 1024 2334  5  2 94  0  0
06:22:22  0  0      0   2618    233   1174    0    0     0     0 1002 2150  4  1 95  0  0
06:22:23  0  0      0   2618    233   1174    0    0     0     0 1022 2069  4  2 95  0  0
06:22:24  0  0      0   2618    233   1174    0    0     0     0 1003 1912  4  2 94  0  0
06:22:25  0  0      0   2618    233   1174    0    0     0     0 1020 2056  4  1 95  0  0
